fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
2671,car,0.634,360,1342,321,1386,352,,0.0,0,0,0,0,
2671,car,0.669,361,1353,321,1404,356,,0.0,0,0,0,0,
2671,car,0.856,352,1390,317,1517,409,,0.0,0,0,0,0,
2671,person,0.597,347,516,273,579,416,,0.0,0,0,0,0,
2671,car,0.88,367,1736,325,1919,515,,0.0,0,0,0,0,
2672,car,0.634,356,1278,317,1332,352,,0.0,0,0,0,0,
2672,car,0.666,360,1342,321,1386,353,,0.0,0,0,0,0,
2672,car,0.655,361,1351,322,1401,356,,0.0,0,0,0,0,
2672,car,0.782,352,1389,317,1513,408,,0.0,0,0,0,0,
2672,person,0.526,347,522,286,579,416,,0.0,0,0,0,0,
2672,car,0.835,367,1723,324,1919,526,,0.0,0,0,0,0,
2673,car,0.636,356,1277,317,1331,351,,0.0,0,0,0,0,
2673,car,0.696,360,1342,321,1386,353,,0.0,0,0,0,0,
2673,car,0.665,361,1351,322,1399,356,,0.0,0,0,0,0,
2673,car,0.804,352,1386,319,1509,406,,0.0,0,0,0,0,
2673,person,0.594,347,529,278,581,413,,0.0,0,0,0,0,
2673,car,0.853,367,1711,324,1919,535,,0.0,0,0,0,0,
2673,car,0.421,357,1242,320,1276,344,,0.0,0,0,0,0,
2674,car,0.65,356,1274,316,1330,350,,0.0,0,0,0,0,
2674,car,0.675,361,1349,321,1402,355,,0.0,0,0,0,0,
2674,car,0.825,352,1382,320,1507,405,,0.0,0,0,0,0,
2674,person,0.578,347,534,264,584,413,,0.0,0,0,0,0,
2674,car,0.859,367,1697,325,1919,537,,0.0,0,0,0,0,
2674,car,0.401,366,1279,318,1344,349,,0.0,0,0,0,0,
2675,car,0.641,356,1273,316,1329,350,,0.0,0,0,0,0,
2675,car,0.842,352,1381,319,1506,404,,0.0,0,0,0,0,
2675,person,0.665,347,538,281,584,412,,0.0,0,0,0,0,
2675,car,0.896,367,1684,325,1919,534,,0.0,0,0,0,0,
2675,car,0.672,360,1341,321,1392,353,,0.0,0,0,0,0,
2676,car,0.653,356,1272,315,1328,349,,0.0,0,0,0,0,
2676,car,0.864,352,1378,319,1506,404,,0.0,0,0,0,0,
2676,person,0.601,347,540,283,588,412,,0.0,0,0,0,0,
2676,car,0.877,367,1672,324,1919,529,,0.0,0,0,0,0,
2676,car,0.664,360,1342,321,1393,353,,0.0,0,0,0,0,
2677,car,0.668,356,1271,314,1326,348,,0.0,0,0,0,0,
2677,car,0.845,352,1376,318,1502,404,,0.0,0,0,0,0,
2677,person,0.612,347,542,285,590,412,,0.0,0,0,0,0,
2677,car,0.877,367,1662,322,1919,524,,0.0,0,0,0,0,
2677,car,0.683,360,1342,321,1392,352,,0.0,0,0,0,0,
2678,car,0.651,356,1271,314,1322,348,,0.0,0,0,0,0,
2678,car,0.821,352,1375,317,1501,403,,0.0,0,0,0,0,
2678,person,0.66,347,543,290,591,411,,0.0,0,0,0,0,
2678,car,0.87,367,1649,321,1919,519,,0.0,0,0,0,0,
2678,car,0.69,360,1342,321,1388,351,,0.0,0,0,0,0,
2678,car,0.482,361,1344,320,1399,353,,0.0,0,0,0,0,
2679,car,0.668,356,1270,314,1319,348,,0.0,0,0,0,0,
2679,car,0.802,352,1375,317,1499,402,,0.0,0,0,0,0,
2679,person,0.595,347,542,290,594,411,,0.0,0,0,0,0,
2679,car,0.867,367,1639,321,1919,514,,0.0,0,0,0,0,
2679,car,0.661,360,1343,321,1383,351,,0.0,0,0,0,0,
2680,car,0.663,356,1270,314,1317,348,,0.0,0,0,0,0,
2680,car,0.823,352,1372,317,1494,402,,0.0,0,0,0,0,
2680,person,0.537,347,546,286,595,411,,0.0,0,0,0,0,
2680,car,0.883,367,1631,321,1919,510,,0.0,0,0,0,0,
2680,car,0.663,360,1343,321,1382,350,,0.0,0,0,0,0,
2681,car,0.65,356,1269,313,1316,347,,0.0,0,0,0,0,
2681,car,0.741,352,1372,317,1488,401,,0.0,0,0,0,0,
2681,person,0.555,347,545,270,598,410,,0.0,0,0,0,0,
2681,car,0.853,367,1620,321,1919,506,,0.0,0,0,0,0,
2681,car,0.643,360,1343,321,1380,350,,0.0,0,0,0,0,
2682,car,0.646,356,1267,313,1316,348,,0.0,0,0,0,0,
2682,car,0.796,352,1370,319,1488,399,,0.0,0,0,0,0,
2682,person,0.604,347,547,281,600,409,,0.0,0,0,0,0,
2682,car,0.884,367,1612,322,1919,505,,0.0,0,0,0,0,
2682,car,0.583,360,1342,322,1377,350,,0.0,0,0,0,0,
2682,car,0.408,366,1300,317,1346,349,,0.0,0,0,0,0,
2683,car,0.695,356,1266,313,1315,348,,0.0,0,0,0,0,
2683,car,0.77,352,1368,320,1486,399,,0.0,0,0,0,0,
2683,person,0.565,347,550,289,603,408,,0.0,0,0,0,0,
2683,car,0.904,367,1603,322,1919,504,,0.0,0,0,0,0,
2683,car,0.606,360,1342,322,1376,349,,0.0,0,0,0,0,
2683,car,0.441,366,1303,317,1347,349,,0.0,0,0,0,0,
2684,car,0.693,356,1265,313,1314,348,,0.0,0,0,0,0,
2684,car,0.748,352,1366,319,1481,397,,0.0,0,0,0,0,
2684,person,0.592,347,556,297,606,408,,0.0,0,0,0,0,
2684,car,0.886,367,1594,323,1919,503,,0.0,0,0,0,0,
2684,car,0.642,360,1342,321,1376,349,,0.0,0,0,0,0,
2684,car,0.429,366,1305,317,1347,349,,0.0,0,0,0,0,
2685,car,0.665,356,1265,314,1313,348,,0.0,0,0,0,0,
2685,car,0.827,352,1363,319,1475,396,,0.0,0,0,0,0,
2685,person,0.563,347,560,300,607,408,,0.0,0,0,0,0,
2685,car,0.899,328,1585,323,1919,501,MATRICULA,0.766,1817,399,1877,417,MATRICULA
2685,car,0.572,360,1342,321,1374,348,,0.0,0,0,0,0,
2685,car,0.428,366,1306,316,1346,349,,0.0,0,0,0,0,
2686,car,0.647,356,1264,314,1313,348,,0.0,0,0,0,0,
2686,car,0.742,352,1360,320,1471,394,,0.0,0,0,0,0,
2686,person,0.526,347,561,302,609,408,,0.0,0,0,0,0,
2686,car,0.898,367,1577,323,1913,499,,0.0,0,0,0,0,
2686,car,0.542,360,1343,321,1373,347,,0.0,0,0,0,0,
2686,car,0.434,366,1307,316,1346,348,,0.0,0,0,0,0,
2687,car,0.615,356,1263,315,1312,349,,0.0,0,0,0,0,
2687,car,0.781,352,1358,319,1467,393,,0.0,0,0,0,0,
2687,car,0.906,367,1569,323,1900,495,,0.0,0,0,0,0,
2687,car,0.491,360,1343,321,1374,347,,0.0,0,0,0,0,
2687,car,0.437,366,1307,316,1345,348,,0.0,0,0,0,0,
2687,car,0.549,370,1352,317,1507,392,,0.0,0,0,0,0,
2688,car,0.584,356,1262,315,1312,348,,0.0,0,0,0,0,
2688,car,0.791,352,1354,319,1463,392,,0.0,0,0,0,0,
2688,car,0.886,367,1563,323,1885,490,,0.0,0,0,0,0,
2688,car,0.475,360,1343,321,1376,347,,0.0,0,0,0,0,
2688,car,0.474,366,1307,317,1344,348,,0.0,0,0,0,0,
2688,person,0.64,347,567,299,613,411,,0.0,0,0,0,0,
2689,car,0.558,356,1261,315,1311,347,,0.0,0,0,0,0,
2689,car,0.824,352,1353,318,1460,392,,0.0,0,0,0,0,
2689,car,0.872,367,1555,324,1868,488,,0.0,0,0,0,0,
2689,car,0.417,360,1344,320,1375,347,,0.0,0,0,0,0,
2689,car,0.507,366,1305,317,1343,348,,0.0,0,0,0,0,
2690,car,0.537,356,1262,314,1310,347,,0.0,0,0,0,0,
2690,car,0.78,352,1353,318,1458,391,,0.0,0,0,0,0,
2690,car,0.899,328,1548,324,1854,485,MATRICULA,0.626,1744,392,1799,408,MATRICULA
2690,car,0.505,366,1305,317,1343,348,,0.0,0,0,0,0,
2690,car,0.527,372,1451,320,1511,384,,0.0,0,0,0,0,
2690,car,0.409,373,1263,317,1339,348,,0.0,0,0,0,0,
2691,car,0.511,356,1262,313,1310,347,,0.0,0,0,0,0,
2691,car,0.771,352,1353,318,1456,389,,0.0,0,0,0,0,
2691,car,0.899,367,1541,324,1836,482,,0.0,0,0,0,0,
2691,car,0.509,366,1304,316,1342,348,,0.0,0,0,0,0,
2691,car,0.563,372,1449,320,1512,384,,0.0,0,0,0,0,
2691,car,0.415,373,1264,316,1339,348,,0.0,0,0,0,0,
2692,car,0.499,356,1262,313,1310,346,,0.0,0,0,0,0,
2692,car,0.736,352,1352,318,1453,388,,0.0,0,0,0,0,
2692,car,0.887,367,1536,324,1821,479,,0.0,0,0,0,0,
2692,car,0.529,366,1303,316,1343,347,,0.0,0,0,0,0,
2692,car,0.544,372,1445,320,1512,385,,0.0,0,0,0,0,
2692,car,0.431,373,1266,316,1340,348,,0.0,0,0,0,0,
2692,person,0.406,347,569,300,616,411,,0.0,0,0,0,0,
2693,car,0.451,356,1261,313,1309,346,,0.0,0,0,0,0,
2693,car,0.783,352,1349,318,1450,386,,0.0,0,0,0,0,
2693,car,0.856,367,1529,324,1809,477,,0.0,0,0,0,0,
2693,car,0.494,366,1302,316,1343,347,,0.0,0,0,0,0,
2693,car,0.576,372,1443,320,1511,384,,0.0,0,0,0,0,
2693,car,0.41,373,1273,317,1339,347,,0.0,0,0,0,0,
2693,person,0.474,347,570,299,618,409,,0.0,0,0,0,0,
2694,car,0.464,356,1260,313,1307,346,,0.0,0,0,0,0,
2694,car,0.726,352,1348,317,1448,386,,0.0,0,0,0,0,
2694,car,0.891,367,1524,322,1794,473,,0.0,0,0,0,0,
2694,car,0.524,366,1302,316,1343,347,,0.0,0,0,0,0,
2694,car,0.512,372,1442,320,1511,384,,0.0,0,0,0,0,
2694,person,0.589,347,572,300,622,408,,0.0,0,0,0,0,
2695,car,0.445,356,1261,313,1305,346,,0.0,0,0,0,0,
2695,car,0.764,352,1348,318,1446,386,,0.0,0,0,0,0,
2695,car,0.854,367,1518,322,1781,471,,0.0,0,0,0,0,
2695,car,0.52,366,1302,316,1342,346,,0.0,0,0,0,0,
2695,car,0.614,372,1440,318,1513,387,,0.0,0,0,0,0,
2695,person,0.524,347,575,301,625,406,,0.0,0,0,0,0,
2696,car,0.429,356,1261,313,1304,346,,0.0,0,0,0,0,
2696,car,0.77,352,1346,318,1445,386,,0.0,0,0,0,0,
2696,car,0.822,367,1512,323,1772,468,,0.0,0,0,0,0,
2696,car,0.536,366,1302,316,1342,346,,0.0,0,0,0,0,
2696,car,0.642,372,1438,319,1512,384,,0.0,0,0,0,0,
2696,person,0.7,347,578,299,627,406,,0.0,0,0,0,0,
2697,car,0.427,356,1260,313,1304,345,,0.0,0,0,0,0,
2697,car,0.816,352,1347,318,1444,386,,0.0,0,0,0,0,
2697,car,0.852,367,1504,323,1758,465,,0.0,0,0,0,0,
2697,car,0.595,366,1302,317,1343,346,,0.0,0,0,0,0,
2697,car,0.647,372,1438,319,1512,383,,0.0,0,0,0,0,
2697,person,0.781,347,580,296,627,405,,0.0,0,0,0,0,
2698,car,0.446,356,1260,315,1303,346,,0.0,0,0,0,0,
2698,car,0.798,352,1347,319,1444,385,,0.0,0,0,0,0,
2698,car,0.83,367,1500,322,1747,461,,0.0,0,0,0,0,
2698,car,0.585,366,1302,318,1343,347,,0.0,0,0,0,0,
2698,car,0.692,372,1437,320,1512,382,,0.0,0,0,0,0,
2698,person,0.75,347,585,295,631,403,,0.0,0,0,0,0,
2699,car,0.441,356,1259,316,1302,347,,0.0,0,0,0,0,
2699,car,0.765,352,1345,319,1442,385,,0.0,0,0,0,0,
2699,car,0.863,367,1493,322,1735,459,,0.0,0,0,0,0,
2699,car,0.6,366,1302,318,1344,347,,0.0,0,0,0,0,
2699,car,0.715,372,1436,320,1512,382,,0.0,0,0,0,0,
2699,person,0.736,347,589,297,634,402,,0.0,0,0,0,0,
2700,car,0.426,356,1259,316,1302,347,,0.0,0,0,0,0,
2700,car,0.746,352,1342,318,1440,385,,0.0,0,0,0,0,
2700,car,0.841,328,1487,320,1725,458,MATRICULA,0.72,1632,379,1682,394,MATRICULA
2700,car,0.581,366,1302,317,1345,346,,0.0,0,0,0,0,
2700,car,0.743,372,1435,321,1511,382,,0.0,0,0,0,0,
2700,person,0.699,347,592,296,637,403,,0.0,0,0,0,0,
2701,car,0.434,356,1258,316,1301,347,,0.0,0,0,0,0,
2701,car,0.721,352,1340,317,1439,384,,0.0,0,0,0,0,
2701,car,0.865,367,1483,319,1716,455,,0.0,0,0,0,0,
2701,car,0.539,366,1301,317,1345,347,,0.0,0,0,0,0,
2701,car,0.773,372,1435,321,1512,381,,0.0,0,0,0,0,
2702,car,0.431,356,1257,317,1301,346,,0.0,0,0,0,0,
2702,car,0.743,352,1339,316,1437,383,,0.0,0,0,0,0,
2702,car,0.884,367,1478,319,1703,454,,0.0,0,0,0,0,
2702,car,0.555,366,1301,317,1346,348,,0.0,0,0,0,0,
2702,car,0.775,372,1434,321,1511,381,,0.0,0,0,0,0,
2703,car,0.448,356,1255,317,1300,346,,0.0,0,0,0,0,
2703,car,0.695,352,1339,316,1438,383,,0.0,0,0,0,0,
2703,car,0.83,367,1475,319,1695,452,,0.0,0,0,0,0,
2703,car,0.51,366,1301,317,1347,348,,0.0,0,0,0,0,
2703,car,0.649,372,1434,321,1513,380,,0.0,0,0,0,0,
2704,car,0.468,356,1248,317,1301,346,,0.0,0,0,0,0,
2704,car,0.698,352,1339,317,1440,382,,0.0,0,0,0,0,
2704,car,0.858,367,1472,320,1684,449,,0.0,0,0,0,0,
2704,car,0.519,366,1301,317,1346,348,,0.0,0,0,0,0,
2704,car,0.635,372,1434,321,1513,379,,0.0,0,0,0,0,
2705,car,0.493,356,1247,316,1301,346,,0.0,0,0,0,0,
2705,car,0.666,352,1337,317,1438,382,,0.0,0,0,0,0,
2705,car,0.838,328,1468,320,1676,448,MATRICULA,0.597,1591,375,1636,388,MATRICULA
2705,car,0.545,366,1300,317,1345,348,,0.0,0,0,0,0,
2705,car,0.446,372,1429,322,1509,379,,0.0,0,0,0,0,
2706,car,0.49,356,1251,316,1300,346,,0.0,0,0,0,0,
2706,car,0.654,352,1336,317,1431,381,,0.0,0,0,0,0,
2706,car,0.864,367,1462,320,1669,445,,0.0,0,0,0,0,
2706,car,0.477,366,1300,316,1344,348,,0.0,0,0,0,0,
2706,person,0.419,347,602,297,652,400,,0.0,0,0,0,0,
2707,car,0.518,356,1252,317,1299,346,,0.0,0,0,0,0,
2707,car,0.682,352,1335,317,1429,382,,0.0,0,0,0,0,
2707,car,0.851,367,1459,319,1659,443,,0.0,0,0,0,0,
2707,car,0.527,366,1301,316,1342,348,,0.0,0,0,0,0,
2707,person,0.475,347,606,297,654,400,,0.0,0,0,0,0,
2707,car,0.404,372,1424,323,1491,378,,0.0,0,0,0,0,
2708,car,0.524,356,1253,317,1299,347,,0.0,0,0,0,0,
2708,car,0.764,352,1333,316,1424,381,,0.0,0,0,0,0,
2708,car,0.858,367,1450,318,1650,440,,0.0,0,0,0,0,
2708,car,0.415,366,1301,317,1341,347,,0.0,0,0,0,0,
2709,car,0.544,356,1250,316,1299,346,,0.0,0,0,0,0,
2709,car,0.753,352,1332,315,1421,379,,0.0,0,0,0,0,
2709,car,0.891,367,1448,319,1643,439,,0.0,0,0,0,0,
2709,person,0.515,347,613,281,661,398,,0.0,0,0,0,0,
2710,car,0.515,356,1249,316,1299,346,,0.0,0,0,0,0,
2710,car,0.77,352,1332,315,1420,379,,0.0,0,0,0,0,
2710,car,0.882,367,1447,320,1636,438,,0.0,0,0,0,0,
2710,person,0.405,347,615,276,662,399,,0.0,0,0,0,0,
2710,car,0.408,372,1414,321,1468,379,,0.0,0,0,0,0,
2711,car,0.518,356,1248,316,1298,346,,0.0,0,0,0,0,
2711,car,0.762,352,1332,315,1416,378,,0.0,0,0,0,0,
2711,car,0.847,367,1439,319,1629,436,,0.0,0,0,0,0,
2711,car,0.424,372,1408,321,1465,378,,0.0,0,0,0,0,
2712,car,0.511,356,1249,315,1297,346,,0.0,0,0,0,0,
2712,car,0.764,352,1331,315,1414,378,,0.0,0,0,0,0,
2712,car,0.832,367,1437,318,1620,434,,0.0,0,0,0,0,
2712,car,0.409,372,1407,321,1461,378,,0.0,0,0,0,0,
2712,car,0.404,366,1300,318,1338,346,,0.0,0,0,0,0,
2712,person,0.571,347,619,275,665,398,,0.0,0,0,0,0,
2713,car,0.542,356,1250,315,1296,345,,0.0,0,0,0,0,
2713,car,0.711,352,1329,315,1410,377,,0.0,0,0,0,0,
2713,car,0.859,367,1433,318,1614,432,,0.0,0,0,0,0,
2713,car,0.438,372,1403,322,1452,378,,0.0,0,0,0,0,
2713,person,0.587,347,620,276,665,400,,0.0,0,0,0,0,
2714,car,0.543,356,1250,314,1296,345,,0.0,0,0,0,0,
2714,car,0.721,352,1328,316,1409,377,,0.0,0,0,0,0,
2714,car,0.852,367,1434,318,1609,430,,0.0,0,0,0,0,
2714,person,0.492,347,621,273,666,397,,0.0,0,0,0,0,
2715,car,0.549,356,1249,315,1294,345,,0.0,0,0,0,0,
2715,car,0.691,352,1328,316,1408,377,,0.0,0,0,0,0,
2715,car,0.911,367,1426,318,1602,430,,0.0,0,0,0,0,
2715,person,0.612,347,621,273,667,397,,0.0,0,0,0,0,
2716,car,0.537,356,1249,315,1292,345,,0.0,0,0,0,0,
2716,car,0.674,352,1328,315,1406,376,,0.0,0,0,0,0,
2716,car,0.927,367,1424,319,1596,428,,0.0,0,0,0,0,
2716,person,0.586,347,621,279,667,397,,0.0,0,0,0,0,
2716,car,0.417,372,1397,323,1444,377,,0.0,0,0,0,0,
2717,car,0.545,356,1249,315,1290,345,,0.0,0,0,0,0,
2717,car,0.725,352,1326,315,1406,376,,0.0,0,0,0,0,
2717,car,0.913,367,1421,319,1589,426,,0.0,0,0,0,0,
2717,person,0.557,347,622,287,668,397,,0.0,0,0,0,0,
2718,car,0.555,356,1248,315,1289,345,,0.0,0,0,0,0,
2718,car,0.688,352,1324,315,1404,374,,0.0,0,0,0,0,
2718,car,0.916,367,1418,320,1581,425,,0.0,0,0,0,0,
2718,person,0.564,347,622,291,668,398,,0.0,0,0,0,0,
2719,car,0.564,356,1247,315,1289,345,,0.0,0,0,0,0,
2719,car,0.71,352,1320,315,1407,375,,0.0,0,0,0,0,
2719,car,0.92,367,1418,319,1575,423,,0.0,0,0,0,0,
2719,person,0.661,347,623,291,670,399,,0.0,0,0,0,0,
2720,car,0.561,356,1246,315,1288,345,,0.0,0,0,0,0,
2720,car,0.655,352,1319,315,1405,374,,0.0,0,0,0,0,
2720,car,0.92,367,1413,318,1570,420,,0.0,0,0,0,0,
2720,person,0.647,347,623,289,671,400,,0.0,0,0,0,0,
2721,car,0.574,356,1245,315,1288,345,,0.0,0,0,0,0,
2721,car,0.685,352,1319,315,1405,373,,0.0,0,0,0,0,
2721,car,0.909,367,1408,318,1566,419,,0.0,0,0,0,0,
2721,person,0.635,347,623,282,672,399,,0.0,0,0,0,0,
2722,car,0.548,356,1245,315,1287,345,,0.0,0,0,0,0,
2722,car,0.68,352,1319,315,1402,372,,0.0,0,0,0,0,
2722,car,0.849,367,1417,318,1560,418,,0.0,0,0,0,0,
2722,person,0.537,347,628,294,673,398,,0.0,0,0,0,0,
2723,car,0.549,356,1246,315,1287,345,,0.0,0,0,0,0,
2723,car,0.677,352,1318,315,1399,372,,0.0,0,0,0,0,
2723,car,0.864,367,1425,318,1555,417,,0.0,0,0,0,0,
2723,person,0.55,347,625,285,673,397,,0.0,0,0,0,0,
2724,car,0.553,356,1246,316,1287,344,,0.0,0,0,0,0,
2724,car,0.757,352,1319,316,1395,371,,0.0,0,0,0,0,
2724,car,0.86,367,1406,318,1552,415,,0.0,0,0,0,0,
2724,person,0.441,347,631,296,675,395,,0.0,0,0,0,0,
2725,car,0.558,356,1246,316,1286,344,,0.0,0,0,0,0,
2725,car,0.764,352,1315,316,1394,371,,0.0,0,0,0,0,
2725,car,0.903,367,1398,317,1547,413,,0.0,0,0,0,0,
2725,person,0.517,347,636,300,678,396,,0.0,0,0,0,0,
2726,car,0.54,356,1245,316,1286,344,,0.0,0,0,0,0,
2726,car,0.732,352,1315,316,1392,371,,0.0,0,0,0,0,
2726,car,0.915,367,1395,318,1542,412,,0.0,0,0,0,0,
2726,person,0.556,347,638,300,680,398,,0.0,0,0,0,0,
2727,car,0.572,356,1244,316,1286,344,,0.0,0,0,0,0,
2727,car,0.747,352,1313,315,1389,369,,0.0,0,0,0,0,
2727,car,0.896,367,1392,318,1535,411,,0.0,0,0,0,0,
2728,car,0.573,356,1243,317,1286,345,,0.0,0,0,0,0,
2728,car,0.774,352,1313,315,1390,370,,0.0,0,0,0,0,
2728,car,0.876,367,1389,318,1532,410,,0.0,0,0,0,0,
2728,person,0.453,347,643,297,683,397,,0.0,0,0,0,0,
2729,car,0.602,356,1243,317,1286,345,,0.0,0,0,0,0,
2729,car,0.731,352,1311,315,1390,368,,0.0,0,0,0,0,
2729,car,0.883,367,1396,317,1526,409,,0.0,0,0,0,0,
2729,person,0.524,347,645,293,685,398,,0.0,0,0,0,0,
2730,car,0.601,356,1242,317,1285,345,,0.0,0,0,0,0,
2730,car,0.762,352,1310,314,1388,368,,0.0,0,0,0,0,
2730,car,0.855,367,1403,317,1522,409,,0.0,0,0,0,0,
2730,person,0.499,347,646,299,686,397,,0.0,0,0,0,0,
2731,car,0.618,356,1242,317,1285,345,,0.0,0,0,0,0,
2731,car,0.751,352,1309,314,1386,367,,0.0,0,0,0,0,
2731,car,0.836,367,1395,318,1517,409,,0.0,0,0,0,0,
2731,person,0.495,347,647,303,687,398,,0.0,0,0,0,0,
2732,car,0.599,356,1241,317,1285,345,,0.0,0,0,0,0,
2732,car,0.732,352,1309,315,1387,368,,0.0,0,0,0,0,
2732,car,0.829,367,1395,319,1512,407,,0.0,0,0,0,0,
2732,person,0.492,347,648,302,689,398,,0.0,0,0,0,0,
2733,car,0.589,356,1241,317,1284,345,,0.0,0,0,0,0,
2733,car,0.737,352,1309,316,1383,368,,0.0,0,0,0,0,
2733,car,0.811,367,1385,320,1507,406,,0.0,0,0,0,0,
2733,person,0.419,347,649,302,690,397,,0.0,0,0,0,0,
2734,car,0.56,356,1240,317,1283,345,,0.0,0,0,0,0,
2734,car,0.737,352,1308,315,1382,368,,0.0,0,0,0,0,
2734,car,0.791,367,1384,319,1506,405,,0.0,0,0,0,0,
2734,person,0.518,347,650,301,692,397,,0.0,0,0,0,0,
2735,car,0.527,356,1240,318,1282,344,,0.0,0,0,0,0,
2735,car,0.706,352,1308,315,1380,368,,0.0,0,0,0,0,
2735,car,0.769,367,1377,319,1505,405,,0.0,0,0,0,0,
2735,person,0.478,347,651,300,693,397,,0.0,0,0,0,0,
2736,car,0.537,356,1240,318,1282,345,,0.0,0,0,0,0,
2736,car,0.694,352,1308,315,1381,368,,0.0,0,0,0,0,
2736,car,0.761,367,1377,318,1503,404,,0.0,0,0,0,0,
2737,car,0.548,356,1240,318,1282,345,,0.0,0,0,0,0,
2737,car,0.707,352,1308,316,1379,367,,0.0,0,0,0,0,
2737,car,0.744,367,1377,317,1500,403,,0.0,0,0,0,0,
2738,car,0.545,356,1240,318,1282,345,,0.0,0,0,0,0,
2738,car,0.718,352,1309,316,1377,366,,0.0,0,0,0,0,
2738,car,0.77,367,1372,317,1500,402,,0.0,0,0,0,0,
2739,car,0.57,356,1239,318,1282,345,,0.0,0,0,0,0,
2739,car,0.715,352,1307,316,1378,366,,0.0,0,0,0,0,
2739,car,0.745,367,1368,319,1497,402,,0.0,0,0,0,0,
2740,car,0.564,356,1239,318,1282,345,,0.0,0,0,0,0,
2740,car,0.7,352,1307,316,1374,366,,0.0,0,0,0,0,
2740,car,0.733,367,1366,318,1490,402,,0.0,0,0,0,0,
2741,car,0.549,356,1239,318,1282,345,,0.0,0,0,0,0,
2741,car,0.733,352,1306,315,1372,364,,0.0,0,0,0,0,
2741,car,0.715,367,1363,317,1489,401,,0.0,0,0,0,0,
2742,car,0.534,356,1239,318,1282,345,,0.0,0,0,0,0,
2742,car,0.719,352,1305,314,1371,363,,0.0,0,0,0,0,
2742,car,0.737,367,1361,317,1496,399,,0.0,0,0,0,0,
2743,car,0.52,356,1239,318,1282,344,,0.0,0,0,0,0,
2743,car,0.694,352,1305,314,1368,362,,0.0,0,0,0,0,
2743,car,0.742,367,1357,317,1492,398,,0.0,0,0,0,0,
2744,car,0.511,356,1240,318,1282,344,,0.0,0,0,0,0,
2744,car,0.741,352,1306,314,1367,362,,0.0,0,0,0,0,
2744,car,0.75,367,1356,317,1480,396,,0.0,0,0,0,0,
2745,car,0.484,356,1240,318,1282,344,,0.0,0,0,0,0,
2745,car,0.73,352,1305,314,1367,363,,0.0,0,0,0,0,
2745,car,0.74,367,1355,316,1471,395,,0.0,0,0,0,0,
2746,car,0.503,356,1240,318,1282,344,,0.0,0,0,0,0,
2746,car,0.735,352,1303,315,1366,364,,0.0,0,0,0,0,
2746,car,0.697,367,1354,317,1465,394,,0.0,0,0,0,0,
2747,car,0.501,356,1240,318,1281,344,,0.0,0,0,0,0,
2747,car,0.746,352,1300,315,1365,364,,0.0,0,0,0,0,
2747,car,0.688,367,1353,318,1461,394,,0.0,0,0,0,0,
2747,car,0.588,376,1353,319,1510,392,,0.0,0,0,0,0,
2748,car,0.521,356,1241,319,1280,345,,0.0,0,0,0,0,
2748,car,0.746,352,1299,314,1365,363,,0.0,0,0,0,0,
2748,car,0.675,367,1350,318,1456,393,,0.0,0,0,0,0,
2749,car,0.498,356,1241,319,1281,345,,0.0,0,0,0,0,
2749,car,0.735,352,1299,315,1364,363,,0.0,0,0,0,0,
2749,car,0.688,367,1348,317,1453,393,,0.0,0,0,0,0,
2749,car,0.585,377,1446,321,1512,380,,0.0,0,0,0,0,
2750,car,0.519,356,1242,319,1281,345,,0.0,0,0,0,0,
2750,car,0.747,352,1300,314,1361,363,,0.0,0,0,0,0,
2750,car,0.736,367,1347,317,1451,391,,0.0,0,0,0,0,
2750,car,0.634,377,1445,321,1512,381,,0.0,0,0,0,0,
2751,car,0.502,356,1242,319,1281,345,,0.0,0,0,0,0,
2751,car,0.755,352,1300,314,1360,363,,0.0,0,0,0,0,
2751,car,0.738,367,1346,316,1448,390,,0.0,0,0,0,0,
2751,car,0.644,377,1443,320,1512,381,,0.0,0,0,0,0,
2752,car,0.492,356,1241,319,1280,345,,0.0,0,0,0,0,
2752,car,0.769,352,1299,314,1357,362,,0.0,0,0,0,0,
2752,car,0.718,367,1345,316,1446,389,,0.0,0,0,0,0,
2752,car,0.637,377,1440,321,1512,381,,0.0,0,0,0,0,
2753,car,0.483,356,1241,319,1279,344,,0.0,0,0,0,0,
2753,car,0.775,352,1298,313,1355,362,,0.0,0,0,0,0,
2753,car,0.756,367,1344,315,1446,389,,0.0,0,0,0,0,
2753,car,0.635,377,1438,321,1512,381,,0.0,0,0,0,0,
2754,car,0.455,356,1240,318,1279,344,,0.0,0,0,0,0,
2754,car,0.743,352,1298,312,1355,360,,0.0,0,0,0,0,
2754,car,0.722,367,1341,314,1444,388,,0.0,0,0,0,0,
2754,car,0.647,377,1437,321,1512,381,,0.0,0,0,0,0,
2755,car,0.464,356,1240,318,1279,344,,0.0,0,0,0,0,
2755,car,0.724,352,1297,311,1355,358,,0.0,0,0,0,0,
2755,car,0.73,367,1340,315,1442,388,,0.0,0,0,0,0,
2755,car,0.636,377,1436,319,1513,382,,0.0,0,0,0,0,
2756,car,0.474,356,1241,318,1280,344,,0.0,0,0,0,0,
2756,car,0.692,352,1297,311,1355,357,,0.0,0,0,0,0,
2756,car,0.716,367,1338,315,1439,387,,0.0,0,0,0,0,
2756,car,0.671,377,1435,320,1512,382,,0.0,0,0,0,0,
