fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1738,car,0.405,285,982,304,1052,339,,0.0,0,0,0,0,
1739,car,0.701,266,1091,304,1194,385,,0.0,0,0,0,0,
1739,car,0.662,271,1301,319,1343,349,,0.0,0,0,0,0,
1739,car,0.611,272,1340,325,1384,352,,0.0,0,0,0,0,
1739,car,0.487,276,1369,326,1399,358,,0.0,0,0,0,0,
1739,car,0.759,277,1428,321,1512,382,,0.0,0,0,0,0,
1739,person,0.65,256,1800,326,1837,417,,0.0,0,0,0,0,
1739,person,0.519,193,872,302,898,367,,0.0,0,0,0,0,
1739,person,0.502,290,1827,325,1851,399,,0.0,0,0,0,0,
1739,car,0.508,293,1189,313,1223,341,,0.0,0,0,0,0,
1739,car,0.412,285,982,303,1051,339,,0.0,0,0,0,0,
1740,car,0.7,266,1088,304,1192,386,,0.0,0,0,0,0,
1740,car,0.656,271,1301,319,1343,349,,0.0,0,0,0,0,
1740,car,0.619,272,1340,325,1384,352,,0.0,0,0,0,0,
1740,car,0.486,276,1369,326,1399,358,,0.0,0,0,0,0,
1740,car,0.761,277,1427,321,1512,382,,0.0,0,0,0,0,
1740,person,0.631,256,1801,327,1838,416,,0.0,0,0,0,0,
1740,person,0.55,193,873,301,899,367,,0.0,0,0,0,0,
1740,person,0.508,290,1829,325,1853,398,,0.0,0,0,0,0,
1740,car,0.518,293,1189,313,1223,340,,0.0,0,0,0,0,
1740,car,0.404,285,982,304,1054,339,,0.0,0,0,0,0,
1741,car,0.756,266,1086,304,1192,387,,0.0,0,0,0,0,
1741,car,0.654,271,1301,319,1343,350,,0.0,0,0,0,0,
1741,car,0.627,272,1340,325,1384,352,,0.0,0,0,0,0,
1741,car,0.49,276,1369,326,1399,358,,0.0,0,0,0,0,
1741,car,0.762,277,1427,321,1512,381,,0.0,0,0,0,0,
1741,person,0.652,256,1802,329,1837,416,,0.0,0,0,0,0,
1741,person,0.598,193,874,298,901,367,,0.0,0,0,0,0,
1741,person,0.569,290,1830,324,1857,405,,0.0,0,0,0,0,
1741,car,0.49,293,1188,312,1223,340,,0.0,0,0,0,0,
1741,person,0.543,292,907,290,930,365,,0.0,0,0,0,0,
1742,car,0.77,266,1083,303,1191,388,,0.0,0,0,0,0,
1742,car,0.664,271,1301,319,1343,350,,0.0,0,0,0,0,
1742,car,0.62,272,1340,325,1384,352,,0.0,0,0,0,0,
1742,car,0.488,276,1371,326,1399,358,,0.0,0,0,0,0,
1742,car,0.756,277,1427,321,1512,381,,0.0,0,0,0,0,
1742,person,0.639,256,1803,330,1837,416,,0.0,0,0,0,0,
1742,person,0.642,193,874,296,902,366,,0.0,0,0,0,0,
1742,person,0.546,290,1831,324,1860,410,,0.0,0,0,0,0,
1742,car,0.51,293,1187,312,1223,340,,0.0,0,0,0,0,
1742,person,0.538,292,908,289,931,366,,0.0,0,0,0,0,
1743,car,0.682,266,1080,303,1190,389,,0.0,0,0,0,0,
1743,car,0.651,271,1301,319,1343,350,,0.0,0,0,0,0,
1743,car,0.616,272,1340,325,1384,352,,0.0,0,0,0,0,
1743,car,0.494,276,1372,326,1399,358,,0.0,0,0,0,0,
1743,car,0.755,277,1427,321,1512,381,,0.0,0,0,0,0,
1743,person,0.68,256,1803,329,1836,417,,0.0,0,0,0,0,
1743,person,0.665,193,875,294,903,366,,0.0,0,0,0,0,
1743,person,0.564,290,1832,324,1861,412,,0.0,0,0,0,0,
1743,car,0.515,293,1186,311,1223,341,,0.0,0,0,0,0,
1743,person,0.577,292,908,292,931,366,,0.0,0,0,0,0,
1744,car,0.67,266,1078,302,1191,391,,0.0,0,0,0,0,
1744,car,0.639,271,1301,319,1343,350,,0.0,0,0,0,0,
1744,car,0.621,272,1340,325,1384,353,,0.0,0,0,0,0,
1744,car,0.492,276,1371,326,1399,357,,0.0,0,0,0,0,
1744,car,0.758,277,1427,321,1512,381,,0.0,0,0,0,0,
1744,person,0.667,256,1803,329,1836,417,,0.0,0,0,0,0,
1744,person,0.616,193,876,294,905,366,,0.0,0,0,0,0,
1744,person,0.609,290,1833,325,1863,414,,0.0,0,0,0,0,
1744,car,0.507,293,1185,311,1223,341,,0.0,0,0,0,0,
1744,person,0.603,292,908,292,931,367,,0.0,0,0,0,0,
1744,car,0.414,284,989,305,1067,342,,0.0,0,0,0,0,
1745,car,0.679,266,1075,302,1189,391,,0.0,0,0,0,0,
1745,car,0.63,271,1301,319,1343,350,,0.0,0,0,0,0,
1745,car,0.613,272,1340,325,1384,353,,0.0,0,0,0,0,
1745,car,0.485,276,1371,326,1399,358,,0.0,0,0,0,0,
1745,car,0.758,277,1427,321,1512,381,,0.0,0,0,0,0,
1745,person,0.687,256,1804,328,1836,417,,0.0,0,0,0,0,
1745,person,0.433,193,877,294,905,364,,0.0,0,0,0,0,
1745,person,0.655,290,1835,324,1865,415,,0.0,0,0,0,0,
1745,car,0.468,293,1185,311,1223,341,,0.0,0,0,0,0,
1745,person,0.552,292,908,292,931,365,,0.0,0,0,0,0,
1745,car,0.413,284,987,305,1067,341,,0.0,0,0,0,0,
1746,car,0.747,266,1073,301,1189,392,,0.0,0,0,0,0,
1746,car,0.618,271,1301,319,1343,350,,0.0,0,0,0,0,
1746,car,0.61,272,1340,325,1384,353,,0.0,0,0,0,0,
1746,car,0.482,276,1372,326,1399,358,,0.0,0,0,0,0,
1746,car,0.761,277,1427,321,1512,381,,0.0,0,0,0,0,
1746,person,0.658,256,1804,327,1836,417,,0.0,0,0,0,0,
1746,person,0.736,290,1836,325,1867,416,,0.0,0,0,0,0,
1746,car,0.482,293,1184,311,1222,342,,0.0,0,0,0,0,
1746,person,0.537,292,908,293,931,366,,0.0,0,0,0,0,
1746,car,0.414,284,988,304,1063,340,,0.0,0,0,0,0,
1747,car,0.676,266,1070,301,1189,393,,0.0,0,0,0,0,
1747,car,0.621,271,1301,319,1343,350,,0.0,0,0,0,0,
1747,car,0.609,272,1340,325,1384,353,,0.0,0,0,0,0,
1747,car,0.484,276,1372,326,1399,358,,0.0,0,0,0,0,
1747,car,0.764,277,1427,321,1512,381,,0.0,0,0,0,0,
1747,person,0.666,256,1804,327,1838,417,,0.0,0,0,0,0,
1747,person,0.702,290,1837,325,1871,417,,0.0,0,0,0,0,
1747,car,0.484,293,1185,311,1222,341,,0.0,0,0,0,0,
1747,person,0.487,292,908,294,932,367,,0.0,0,0,0,0,
1747,car,0.426,284,989,304,1060,340,,0.0,0,0,0,0,
1748,car,0.782,266,1068,301,1189,394,,0.0,0,0,0,0,
1748,car,0.619,271,1302,319,1343,350,,0.0,0,0,0,0,
1748,car,0.611,272,1340,325,1384,353,,0.0,0,0,0,0,
1748,car,0.488,276,1372,326,1399,358,,0.0,0,0,0,0,
1748,car,0.768,277,1428,321,1512,381,,0.0,0,0,0,0,
1748,person,0.656,256,1804,327,1839,417,,0.0,0,0,0,0,
1748,person,0.699,290,1837,326,1875,418,,0.0,0,0,0,0,
1748,car,0.478,293,1184,311,1222,342,,0.0,0,0,0,0,
1748,person,0.54,292,909,295,932,366,,0.0,0,0,0,0,
1748,car,0.443,284,989,305,1058,339,,0.0,0,0,0,0,
1749,car,0.733,266,1065,301,1188,395,,0.0,0,0,0,0,
1749,car,0.627,271,1301,319,1343,350,,0.0,0,0,0,0,
1749,car,0.607,272,1340,325,1384,353,,0.0,0,0,0,0,
1749,car,0.482,276,1372,326,1399,358,,0.0,0,0,0,0,
1749,car,0.767,277,1427,321,1512,381,,0.0,0,0,0,0,
1749,person,0.644,256,1804,327,1841,417,,0.0,0,0,0,0,
1749,person,0.717,290,1837,326,1878,417,,0.0,0,0,0,0,
1749,car,0.488,293,1184,311,1222,342,,0.0,0,0,0,0,
1749,person,0.613,292,909,294,933,365,,0.0,0,0,0,0,
1749,car,0.461,284,988,304,1058,339,,0.0,0,0,0,0,
1750,car,0.753,266,1061,301,1186,397,,0.0,0,0,0,0,
1750,car,0.626,271,1302,319,1343,350,,0.0,0,0,0,0,
1750,car,0.608,272,1340,325,1383,353,,0.0,0,0,0,0,
1750,car,0.484,276,1372,326,1399,358,,0.0,0,0,0,0,
1750,car,0.766,277,1428,321,1512,381,,0.0,0,0,0,0,
1750,person,0.65,256,1804,327,1842,417,,0.0,0,0,0,0,
1750,person,0.746,290,1838,326,1881,417,,0.0,0,0,0,0,
1750,car,0.495,293,1184,311,1222,342,,0.0,0,0,0,0,
1750,person,0.647,292,910,294,934,364,,0.0,0,0,0,0,
1750,car,0.514,284,989,305,1066,341,,0.0,0,0,0,0,
1750,person,0.509,193,878,298,906,357,,0.0,0,0,0,0,
1751,car,0.803,266,1058,301,1185,399,,0.0,0,0,0,0,
1751,car,0.633,271,1302,319,1343,350,,0.0,0,0,0,0,
1751,car,0.617,272,1340,325,1384,353,,0.0,0,0,0,0,
1751,car,0.484,276,1372,326,1399,358,,0.0,0,0,0,0,
1751,car,0.765,277,1427,321,1512,381,,0.0,0,0,0,0,
1751,person,0.651,256,1804,328,1841,416,,0.0,0,0,0,0,
1751,person,0.74,290,1837,326,1882,417,,0.0,0,0,0,0,
1751,car,0.494,293,1185,311,1221,342,,0.0,0,0,0,0,
1751,person,0.609,292,910,294,935,367,,0.0,0,0,0,0,
1751,car,0.523,284,988,305,1067,342,,0.0,0,0,0,0,
1751,person,0.513,193,877,298,906,356,,0.0,0,0,0,0,
1752,car,0.779,266,1053,301,1184,400,,0.0,0,0,0,0,
1752,car,0.637,271,1301,319,1343,350,,0.0,0,0,0,0,
1752,car,0.595,272,1340,325,1385,353,,0.0,0,0,0,0,
1752,car,0.493,276,1370,326,1399,357,,0.0,0,0,0,0,
1752,car,0.758,277,1427,321,1512,381,,0.0,0,0,0,0,
1752,person,0.666,256,1805,328,1840,416,,0.0,0,0,0,0,
1752,person,0.732,290,1838,324,1882,417,,0.0,0,0,0,0,
1752,car,0.5,293,1185,311,1222,342,,0.0,0,0,0,0,
1752,person,0.494,292,910,294,935,368,,0.0,0,0,0,0,
1752,car,0.492,284,987,305,1063,340,,0.0,0,0,0,0,
1752,person,0.415,193,877,299,906,355,,0.0,0,0,0,0,
1753,car,0.736,266,1050,301,1182,401,,0.0,0,0,0,0,
1753,car,0.637,271,1301,320,1343,350,,0.0,0,0,0,0,
1753,car,0.604,272,1340,325,1385,353,,0.0,0,0,0,0,
1753,car,0.493,276,1370,326,1399,357,,0.0,0,0,0,0,
1753,car,0.756,277,1427,322,1512,382,,0.0,0,0,0,0,
1753,person,0.659,256,1805,328,1839,416,,0.0,0,0,0,0,
1753,person,0.72,290,1841,324,1884,417,,0.0,0,0,0,0,
1753,car,0.492,293,1185,311,1222,343,,0.0,0,0,0,0,
1753,person,0.558,292,910,294,935,368,,0.0,0,0,0,0,
1753,car,0.472,284,987,304,1062,340,,0.0,0,0,0,0,
1753,person,0.547,193,877,299,906,361,,0.0,0,0,0,0,
1754,car,0.797,266,1047,301,1180,402,,0.0,0,0,0,0,
1754,car,0.642,271,1301,320,1344,350,,0.0,0,0,0,0,
1754,car,0.602,272,1340,325,1386,353,,0.0,0,0,0,0,
1754,car,0.493,276,1367,326,1399,357,,0.0,0,0,0,0,
1754,car,0.759,277,1427,322,1512,382,,0.0,0,0,0,0,
1754,person,0.631,256,1805,329,1838,416,,0.0,0,0,0,0,
1754,person,0.709,290,1843,325,1885,417,,0.0,0,0,0,0,
1754,car,0.509,293,1185,312,1222,343,,0.0,0,0,0,0,
1754,person,0.561,292,911,293,935,368,,0.0,0,0,0,0,
1754,car,0.458,284,995,305,1061,339,,0.0,0,0,0,0,
1754,person,0.457,193,878,299,906,362,,0.0,0,0,0,0,
1755,car,0.826,266,1043,301,1177,402,,0.0,0,0,0,0,
1755,car,0.636,271,1301,320,1344,350,,0.0,0,0,0,0,
1755,car,0.606,272,1340,325,1386,353,,0.0,0,0,0,0,
1755,car,0.494,276,1365,326,1398,357,,0.0,0,0,0,0,
1755,car,0.762,277,1427,322,1512,382,,0.0,0,0,0,0,
1755,person,0.638,256,1805,329,1837,417,,0.0,0,0,0,0,
1755,person,0.704,290,1846,326,1888,418,,0.0,0,0,0,0,
1755,car,0.495,293,1184,312,1223,343,,0.0,0,0,0,0,
1755,person,0.517,292,911,294,936,367,,0.0,0,0,0,0,
1755,car,0.541,284,992,305,1060,339,,0.0,0,0,0,0,
1755,person,0.406,193,879,299,906,362,,0.0,0,0,0,0,
1755,person,0.535,291,1804,327,1848,417,,0.0,0,0,0,0,
1756,car,0.769,266,1039,301,1177,404,,0.0,0,0,0,0,
1756,car,0.642,271,1301,320,1344,350,,0.0,0,0,0,0,
1756,car,0.611,272,1340,325,1386,353,,0.0,0,0,0,0,
1756,car,0.493,276,1367,326,1398,357,,0.0,0,0,0,0,
1756,car,0.767,277,1427,322,1512,382,,0.0,0,0,0,0,
1756,person,0.666,256,1805,329,1836,417,,0.0,0,0,0,0,
1756,person,0.709,290,1848,325,1893,418,,0.0,0,0,0,0,
1756,car,0.476,293,1183,312,1222,343,,0.0,0,0,0,0,
1756,person,0.599,292,911,296,936,368,,0.0,0,0,0,0,
1756,car,0.547,284,990,305,1057,338,,0.0,0,0,0,0,
1756,person,0.499,193,879,299,907,364,,0.0,0,0,0,0,
1757,car,0.795,266,1035,300,1175,405,,0.0,0,0,0,0,
1757,car,0.639,271,1301,320,1344,350,,0.0,0,0,0,0,
1757,car,0.605,272,1340,325,1386,353,,0.0,0,0,0,0,
1757,car,0.494,276,1367,326,1398,357,,0.0,0,0,0,0,
1757,car,0.765,277,1427,322,1512,382,,0.0,0,0,0,0,
1757,person,0.673,256,1805,329,1835,417,,0.0,0,0,0,0,
1757,person,0.689,290,1852,325,1897,418,,0.0,0,0,0,0,
1757,car,0.456,293,1183,312,1222,343,,0.0,0,0,0,0,
1757,person,0.571,292,911,294,937,368,,0.0,0,0,0,0,
1757,car,0.5,284,999,305,1056,337,,0.0,0,0,0,0,
1757,person,0.495,193,879,299,907,365,,0.0,0,0,0,0,
1758,car,0.814,266,1032,299,1174,406,,0.0,0,0,0,0,
1758,car,0.629,271,1301,320,1344,350,,0.0,0,0,0,0,
1758,car,0.608,272,1340,325,1385,352,,0.0,0,0,0,0,
1758,car,0.483,276,1369,326,1399,357,,0.0,0,0,0,0,
1758,car,0.77,277,1427,322,1512,382,,0.0,0,0,0,0,
1758,person,0.687,256,1805,328,1836,417,,0.0,0,0,0,0,
1758,person,0.704,290,1855,324,1899,418,,0.0,0,0,0,0,
1758,car,0.456,293,1183,312,1222,343,,0.0,0,0,0,0,
1758,person,0.578,292,912,293,938,368,,0.0,0,0,0,0,
1758,person,0.514,193,879,298,907,364,,0.0,0,0,0,0,
1759,car,0.802,266,1026,300,1171,408,,0.0,0,0,0,0,
1759,car,0.632,271,1301,320,1344,350,,0.0,0,0,0,0,
1759,car,0.596,272,1340,325,1384,352,,0.0,0,0,0,0,
1759,car,0.485,276,1370,326,1399,357,,0.0,0,0,0,0,
1759,car,0.765,277,1427,322,1512,382,,0.0,0,0,0,0,
1759,person,0.69,256,1805,328,1837,417,,0.0,0,0,0,0,
1759,person,0.718,290,1858,324,1901,419,,0.0,0,0,0,0,
1759,car,0.453,293,1183,312,1222,343,,0.0,0,0,0,0,
1759,person,0.59,292,913,294,938,368,,0.0,0,0,0,0,
1759,person,0.519,193,880,299,907,362,,0.0,0,0,0,0,
1760,car,0.819,266,1021,300,1169,409,,0.0,0,0,0,0,
1760,car,0.628,271,1302,320,1343,350,,0.0,0,0,0,0,
1760,car,0.603,272,1340,325,1384,352,,0.0,0,0,0,0,
1760,car,0.49,276,1370,326,1399,357,,0.0,0,0,0,0,
1760,car,0.768,277,1427,322,1512,381,,0.0,0,0,0,0,
1760,person,0.697,256,1805,328,1840,418,,0.0,0,0,0,0,
1760,person,0.713,290,1860,325,1900,419,,0.0,0,0,0,0,
1760,car,0.428,293,1183,313,1222,343,,0.0,0,0,0,0,
1760,person,0.663,292,913,293,939,367,,0.0,0,0,0,0,
1760,person,0.651,193,881,297,908,363,,0.0,0,0,0,0,
1761,car,0.82,266,1017,300,1168,410,,0.0,0,0,0,0,
1761,car,0.618,271,1302,320,1343,350,,0.0,0,0,0,0,
1761,car,0.61,272,1340,325,1384,353,,0.0,0,0,0,0,
1761,car,0.484,276,1369,326,1399,357,,0.0,0,0,0,0,
1761,car,0.769,277,1427,322,1512,382,,0.0,0,0,0,0,
1761,person,0.706,256,1805,329,1842,418,,0.0,0,0,0,0,
1761,person,0.727,290,1862,325,1900,419,,0.0,0,0,0,0,
1761,car,0.421,293,1182,312,1222,344,,0.0,0,0,0,0,
1761,person,0.717,292,914,293,939,366,,0.0,0,0,0,0,
1761,person,0.717,193,882,296,908,365,,0.0,0,0,0,0,
1762,car,0.738,266,1013,299,1166,411,,0.0,0,0,0,0,
1762,car,0.609,271,1302,320,1343,350,,0.0,0,0,0,0,
1762,car,0.61,272,1340,325,1384,353,,0.0,0,0,0,0,
1762,car,0.484,276,1370,326,1399,357,,0.0,0,0,0,0,
1762,car,0.771,277,1427,322,1512,382,,0.0,0,0,0,0,
1762,person,0.721,290,1863,326,1901,418,,0.0,0,0,0,0,
1762,car,0.463,293,1182,311,1222,344,,0.0,0,0,0,0,
1762,person,0.668,292,914,292,940,366,,0.0,0,0,0,0,
1762,person,0.742,193,883,296,909,365,,0.0,0,0,0,0,
1762,person,0.7,291,1806,328,1848,417,,0.0,0,0,0,0,
1763,car,0.797,266,1008,299,1164,414,,0.0,0,0,0,0,
1763,car,0.613,271,1302,320,1343,350,,0.0,0,0,0,0,
1763,car,0.608,272,1340,325,1384,353,,0.0,0,0,0,0,
1763,car,0.483,276,1370,326,1399,357,,0.0,0,0,0,0,
1763,car,0.769,277,1427,322,1512,382,,0.0,0,0,0,0,
1763,person,0.695,290,1864,326,1903,418,,0.0,0,0,0,0,
1763,car,0.472,293,1181,310,1221,345,,0.0,0,0,0,0,
1763,person,0.611,292,914,292,940,364,,0.0,0,0,0,0,
1763,person,0.732,193,883,296,909,365,,0.0,0,0,0,0,
1764,car,0.824,266,1002,299,1163,416,,0.0,0,0,0,0,
1764,car,0.617,271,1303,320,1343,350,,0.0,0,0,0,0,
1764,car,0.616,272,1340,325,1384,352,,0.0,0,0,0,0,
1764,car,0.5,276,1371,326,1399,357,,0.0,0,0,0,0,
1764,car,0.769,277,1427,321,1512,382,,0.0,0,0,0,0,
1764,person,0.726,290,1864,325,1905,419,,0.0,0,0,0,0,
1764,car,0.5,293,1181,310,1220,345,,0.0,0,0,0,0,
1764,person,0.7,292,915,292,942,365,,0.0,0,0,0,0,
1764,person,0.774,193,883,295,910,366,,0.0,0,0,0,0,
1764,person,0.71,256,1807,330,1848,416,,0.0,0,0,0,0,
1765,car,0.803,266,996,298,1161,417,,0.0,0,0,0,0,
1765,car,0.614,271,1303,320,1343,350,,0.0,0,0,0,0,
1765,car,0.614,272,1340,325,1384,352,,0.0,0,0,0,0,
1765,car,0.497,276,1371,326,1399,357,,0.0,0,0,0,0,
1765,car,0.765,277,1427,321,1512,382,,0.0,0,0,0,0,
1765,person,0.738,290,1865,325,1906,419,,0.0,0,0,0,0,
1765,car,0.516,293,1181,310,1220,345,,0.0,0,0,0,0,
1765,person,0.687,292,915,292,942,365,,0.0,0,0,0,0,
1765,person,0.796,193,884,294,910,366,,0.0,0,0,0,0,
1765,person,0.711,256,1807,330,1850,416,,0.0,0,0,0,0,
1766,car,0.746,266,991,298,1159,419,,0.0,0,0,0,0,
1766,car,0.611,271,1303,320,1343,350,,0.0,0,0,0,0,
1766,car,0.614,272,1340,325,1384,352,,0.0,0,0,0,0,
1766,car,0.509,276,1371,326,1399,357,,0.0,0,0,0,0,
1766,car,0.757,277,1427,321,1512,381,,0.0,0,0,0,0,
1766,person,0.735,290,1867,324,1908,418,,0.0,0,0,0,0,
1766,car,0.535,293,1180,309,1219,345,,0.0,0,0,0,0,
1766,person,0.676,292,916,293,943,365,,0.0,0,0,0,0,
1766,person,0.794,193,885,293,911,366,,0.0,0,0,0,0,
1766,person,0.694,256,1808,330,1851,416,,0.0,0,0,0,0,
1767,car,0.846,266,985,297,1157,421,,0.0,0,0,0,0,
1767,car,0.619,271,1304,319,1343,350,,0.0,0,0,0,0,
1767,car,0.607,272,1340,325,1383,352,,0.0,0,0,0,0,
1767,car,0.499,276,1372,326,1399,357,,0.0,0,0,0,0,
1767,car,0.757,277,1427,321,1512,381,,0.0,0,0,0,0,
1767,person,0.733,290,1868,325,1908,418,,0.0,0,0,0,0,
1767,car,0.453,293,1180,309,1218,344,,0.0,0,0,0,0,
1767,person,0.702,292,916,293,943,365,,0.0,0,0,0,0,
1767,person,0.779,193,885,294,911,365,,0.0,0,0,0,0,
1767,person,0.684,256,1809,330,1850,416,,0.0,0,0,0,0,
1768,car,0.813,266,980,296,1154,423,,0.0,0,0,0,0,
1768,car,0.616,271,1304,319,1343,350,,0.0,0,0,0,0,
1768,car,0.61,272,1340,325,1383,352,,0.0,0,0,0,0,
1768,car,0.5,276,1372,326,1398,357,,0.0,0,0,0,0,
1768,car,0.76,277,1427,321,1512,381,,0.0,0,0,0,0,
1768,person,0.711,290,1870,326,1909,418,,0.0,0,0,0,0,
1768,person,0.71,292,916,293,943,366,,0.0,0,0,0,0,
1768,person,0.776,193,886,294,911,366,,0.0,0,0,0,0,
1768,person,0.692,256,1810,331,1851,416,,0.0,0,0,0,0,
1769,car,0.824,266,974,295,1151,425,,0.0,0,0,0,0,
1769,car,0.619,271,1303,319,1343,350,,0.0,0,0,0,0,
1769,car,0.607,272,1340,325,1383,352,,0.0,0,0,0,0,
1769,car,0.507,276,1372,326,1398,357,,0.0,0,0,0,0,
1769,car,0.757,277,1427,321,1512,381,,0.0,0,0,0,0,
1769,person,0.68,290,1871,326,1910,417,,0.0,0,0,0,0,
1769,person,0.731,292,916,293,943,366,,0.0,0,0,0,0,
1769,person,0.764,193,887,293,912,366,,0.0,0,0,0,0,
1769,person,0.689,256,1811,330,1853,416,,0.0,0,0,0,0,
1770,car,0.864,266,967,294,1149,428,detectada,0.836,1012,384,1060,398,
1770,car,0.631,271,1303,319,1343,350,,0.0,0,0,0,0,
1770,car,0.613,272,1340,325,1384,352,,0.0,0,0,0,0,
1770,car,0.504,276,1372,326,1398,357,,0.0,0,0,0,0,
1770,car,0.76,277,1427,321,1512,381,,0.0,0,0,0,0,
1770,person,0.652,290,1874,326,1911,416,,0.0,0,0,0,0,
1770,person,0.72,292,917,292,944,366,,0.0,0,0,0,0,
1770,person,0.756,193,887,292,912,365,,0.0,0,0,0,0,
1770,person,0.71,256,1812,331,1854,417,,0.0,0,0,0,0,
1770,car,0.427,293,1178,309,1215,343,,0.0,0,0,0,0,
1771,car,0.89,266,962,293,1146,431,detectada,0.836,1012,384,1060,398,
1771,car,0.632,271,1302,319,1343,350,,0.0,0,0,0,0,
1771,car,0.612,272,1340,325,1385,352,,0.0,0,0,0,0,
1771,car,0.506,276,1372,326,1398,357,,0.0,0,0,0,0,
1771,car,0.762,277,1427,321,1512,381,,0.0,0,0,0,0,
1771,person,0.623,290,1879,327,1915,416,,0.0,0,0,0,0,
1771,person,0.735,292,917,292,944,366,,0.0,0,0,0,0,
1771,person,0.761,193,887,291,913,364,,0.0,0,0,0,0,
1771,person,0.682,256,1813,331,1852,417,,0.0,0,0,0,0,
1771,car,0.454,293,1176,309,1215,343,,0.0,0,0,0,0,
1772,car,0.862,266,955,292,1143,434,detectada,0.836,1012,384,1060,398,
1772,car,0.633,271,1302,319,1343,350,,0.0,0,0,0,0,
1772,car,0.61,272,1340,325,1384,352,,0.0,0,0,0,0,
1772,car,0.504,276,1372,326,1398,357,,0.0,0,0,0,0,
1772,car,0.758,277,1427,321,1512,381,,0.0,0,0,0,0,
1772,person,0.647,290,1882,326,1918,416,,0.0,0,0,0,0,
1772,person,0.697,292,917,292,944,365,,0.0,0,0,0,0,
1772,person,0.736,193,887,291,914,363,,0.0,0,0,0,0,
1772,person,0.713,256,1814,331,1854,418,,0.0,0,0,0,0,
1772,car,0.426,293,1175,309,1215,343,,0.0,0,0,0,0,
1773,car,0.895,266,947,292,1143,436,detectada,0.836,1012,384,1060,398,
1773,car,0.629,271,1302,319,1343,350,,0.0,0,0,0,0,
1773,car,0.613,272,1340,325,1384,352,,0.0,0,0,0,0,
1773,car,0.504,276,1373,326,1398,357,,0.0,0,0,0,0,
1773,car,0.759,277,1427,321,1512,381,,0.0,0,0,0,0,
1773,person,0.679,290,1885,327,1919,416,,0.0,0,0,0,0,
1773,person,0.633,292,918,293,944,364,,0.0,0,0,0,0,
1773,person,0.701,193,888,291,914,362,,0.0,0,0,0,0,
1773,person,0.72,256,1814,331,1856,418,,0.0,0,0,0,0,
1773,car,0.445,293,1174,309,1215,343,,0.0,0,0,0,0,
1774,car,0.892,266,940,291,1141,439,detectada,0.836,1012,384,1060,398,
1774,car,0.628,271,1302,319,1343,350,,0.0,0,0,0,0,
1774,car,0.625,272,1340,324,1383,352,,0.0,0,0,0,0,
1774,car,0.51,276,1373,326,1398,357,,0.0,0,0,0,0,
1774,car,0.763,277,1427,321,1512,381,,0.0,0,0,0,0,
1774,person,0.623,290,1887,327,1920,416,,0.0,0,0,0,0,
1774,person,0.607,292,918,293,944,362,,0.0,0,0,0,0,
1774,person,0.723,193,888,290,914,363,,0.0,0,0,0,0,
1774,person,0.699,256,1814,331,1855,418,,0.0,0,0,0,0,
1774,car,0.497,293,1173,309,1215,343,,0.0,0,0,0,0,
1775,car,0.88,266,932,290,1139,441,detectada,0.836,1012,384,1060,398,
1775,car,0.635,271,1302,319,1343,350,,0.0,0,0,0,0,
1775,car,0.613,272,1340,324,1384,352,,0.0,0,0,0,0,
1775,car,0.5,276,1373,326,1399,357,,0.0,0,0,0,0,
1775,car,0.759,277,1427,321,1512,381,,0.0,0,0,0,0,
1775,person,0.674,290,1889,328,1920,416,,0.0,0,0,0,0,
1775,person,0.511,292,917,293,944,363,,0.0,0,0,0,0,
1775,person,0.69,193,888,290,914,363,,0.0,0,0,0,0,
1775,person,0.692,256,1814,330,1857,419,,0.0,0,0,0,0,
1775,car,0.533,293,1173,309,1215,343,,0.0,0,0,0,0,
1776,car,0.866,266,924,290,1136,444,detectada,0.836,1012,384,1060,398,
1776,car,0.603,271,1301,320,1343,350,,0.0,0,0,0,0,
1776,car,0.606,272,1340,324,1381,352,,0.0,0,0,0,0,
1776,car,0.486,276,1373,325,1400,358,,0.0,0,0,0,0,
1776,car,0.766,277,1427,321,1512,381,,0.0,0,0,0,0,
1776,person,0.661,290,1890,329,1920,417,,0.0,0,0,0,0,
1776,person,0.494,292,918,293,943,355,,0.0,0,0,0,0,
1776,person,0.622,193,888,293,914,362,,0.0,0,0,0,0,
1776,person,0.739,256,1815,329,1859,418,,0.0,0,0,0,0,
1776,car,0.503,293,1173,308,1214,344,,0.0,0,0,0,0,
1777,car,0.839,266,916,290,1131,446,detectada,0.836,1012,384,1060,398,
1777,car,0.602,271,1302,319,1343,350,,0.0,0,0,0,0,
1777,car,0.608,272,1340,324,1381,352,,0.0,0,0,0,0,
1777,car,0.482,276,1373,325,1400,358,,0.0,0,0,0,0,
1777,car,0.763,277,1427,321,1512,381,,0.0,0,0,0,0,
1777,person,0.639,290,1890,328,1920,418,,0.0,0,0,0,0,
1777,person,0.537,193,888,297,913,362,,0.0,0,0,0,0,
1777,person,0.695,256,1817,328,1860,418,,0.0,0,0,0,0,
1777,car,0.493,293,1173,308,1214,343,,0.0,0,0,0,0,
1778,car,0.827,266,906,289,1127,449,detectada,0.836,1012,384,1060,398,
1778,car,0.606,271,1301,319,1343,350,,0.0,0,0,0,0,
1778,car,0.61,272,1340,324,1380,352,,0.0,0,0,0,0,
